disease_uri,disease_uriLabel,HealthSpecialtyLabel,TreatmentDrugsLabel,CauseLabel,SymptonsLabel
http://www.wikidata.org/entity/Q2596039,hepatic hemangioma,oncology,,,
http://www.wikidata.org/entity/Q2602467,cerebrotendinous xanthomatosis,endocrinology,,,
http://www.wikidata.org/entity/Q2602467,cerebrotendinous xanthomatosis,medical genetics,,,
http://www.wikidata.org/entity/Q2602725,Jessner's lymphocytic infiltration of the skin,,,,
http://www.wikidata.org/entity/Q2603200,viral pneumonia,pulmonology,,virus,
http://www.wikidata.org/entity/Q2605012,Kearns-Sayre syndrome,ophthalmology,,,
http://www.wikidata.org/entity/Q2606101,paranoid schizophrenia,psychiatry,(E)-chlorprothixene,,
http://www.wikidata.org/entity/Q2606101,paranoid schizophrenia,psychology,(E)-chlorprothixene,,
http://www.wikidata.org/entity/Q2608695,movement disorders,neurology,,,
http://www.wikidata.org/entity/Q2610084,sideroblastic anaemia P,hematology,,,
http://www.wikidata.org/entity/Q2613277,Alpha-thalassemia mental retardation syndrome,,,,
http://www.wikidata.org/entity/Q2619091,angiosarcoma,oncology,,,
http://www.wikidata.org/entity/Q2619315,synovial sarcoma,oncology,pazopanib,,
http://www.wikidata.org/entity/Q2551272,hypereosinophilic syndrome,hematology,hydroxyurea,,
http://www.wikidata.org/entity/Q189470,fistula,,,,
http://www.wikidata.org/entity/Q189580,acromegaly,endocrinology,Pegvisomant,,
http://www.wikidata.org/entity/Q189580,acromegaly,endocrinology,bromocriptine,,
http://www.wikidata.org/entity/Q189580,acromegaly,endocrinology,Octreotide,,
http://www.wikidata.org/entity/Q189588,stomach cancer,oncology,fluorouracil,,
http://www.wikidata.org/entity/Q189588,stomach cancer,oncology,irinotecan,,
http://www.wikidata.org/entity/Q189588,stomach cancer,oncology,cisplatin,,
http://www.wikidata.org/entity/Q189588,stomach cancer,oncology,ifosfamide,,
http://www.wikidata.org/entity/Q189588,stomach cancer,oncology,docetaxel,,
http://www.wikidata.org/entity/Q189588,stomach cancer,oncology,methotrexate,,
http://www.wikidata.org/entity/Q189588,stomach cancer,oncology,floxuridine,,
http://www.wikidata.org/entity/Q189956,aphthous stomatitis,oral medicine,thalidomide,,
http://www.wikidata.org/entity/Q189956,aphthous stomatitis,oral medicine,amlexanox,,
http://www.wikidata.org/entity/Q4731121,Allan-Herndon-Dudley syndrome,neurology,,,
http://www.wikidata.org/entity/Q4731121,Allan-Herndon-Dudley syndrome,pediatrics,,,
http://www.wikidata.org/entity/Q4731121,Allan-Herndon-Dudley syndrome,medical genetics,,,
http://www.wikidata.org/entity/Q4734609,follicular mucinosis,dermatology,,,
http://www.wikidata.org/entity/Q4734616,alopecia universalis,dermatology,,,
http://www.wikidata.org/entity/Q4735280,alphavirus infections,infectious disease,,infection,
http://www.wikidata.org/entity/Q4736375,Alternariosis,dermatology,,infection,
http://www.wikidata.org/entity/Q4736375,Alternariosis,infectious disease,,infection,
http://www.wikidata.org/entity/Q4737942,Alveolar capillary dysplasia,,,,
http://www.wikidata.org/entity/Q4737958,alveolar rhabdomyosarcoma,oncology,irinotecan,,
http://www.wikidata.org/entity/Q4740761,Amazia,,,,
http://www.wikidata.org/entity/Q4742183,amelanotic melanoma,oncology,cisplatin,,
http://www.wikidata.org/entity/Q4742183,amelanotic melanoma,dermatology,cisplatin,,
http://www.wikidata.org/entity/Q4751018,Analbuminaemia,,,,
http://www.wikidata.org/entity/Q4761649,anemia of prematurity,pediatrics,,,
http://www.wikidata.org/entity/Q4763254,"extranodal NK/T-cell lymphoma, nasal type",oncology,,,
http://www.wikidata.org/entity/Q4763257,Angioimmunoblastic T-cell lymphoma,oncology,,,
http://www.wikidata.org/entity/Q4763260,Angiokeratoma of Mibelli,,,,
http://www.wikidata.org/entity/Q560337,Tay-Sachs disease,pediatrics,,,
http://www.wikidata.org/entity/Q6132707,thrombocytopenic purpura,immunology,,,
http://www.wikidata.org/entity/Q6132707,thrombocytopenic purpura,hematology,,,
http://www.wikidata.org/entity/Q6137171,Q6137171,,,,
http://www.wikidata.org/entity/Q6137239,hantavirus pulmonary syndrome,pulmonology,,infection,cough
http://www.wikidata.org/entity/Q6137239,hantavirus pulmonary syndrome,pulmonology,,infection,fever
http://www.wikidata.org/entity/Q6137239,hantavirus pulmonary syndrome,pulmonology,,infection,dyspnea
http://www.wikidata.org/entity/Q6137239,hantavirus pulmonary syndrome,pulmonology,,infection,myalgia
http://www.wikidata.org/entity/Q6137239,hantavirus pulmonary syndrome,pulmonology,,infection,chills
http://www.wikidata.org/entity/Q6139748,progeroid syndrome,,,,senescence
http://www.wikidata.org/entity/Q6150957,Gastric dilatation volvulus,,,,
http://www.wikidata.org/entity/Q6152510,cervical dystonia,neurology,,,
http://www.wikidata.org/entity/Q6153637,osteoarticular tuberculosis,rheumatology,,,
http://www.wikidata.org/entity/Q6153637,osteoarticular tuberculosis,infectious disease,,,
http://www.wikidata.org/entity/Q6155971,janus kinase-3 deficiency,,,,
http://www.wikidata.org/entity/Q6159042,Japanese spotted fever,infectious disease,,infection,
http://www.wikidata.org/entity/Q6160183,Jargon aphasia,,,,
http://www.wikidata.org/entity/Q6279182,epileptic seizure,neurology,,epilepsy,
http://www.wikidata.org/entity/Q6279182,epileptic seizure,epileptology,,epilepsy,
http://www.wikidata.org/entity/Q6311294,Jumping Frenchmen of Maine,,,,
http://www.wikidata.org/entity/Q6311812,Junctional epidermolysis bullosa with pyloric atresia,medical genetics,,,
http://www.wikidata.org/entity/Q1632678,Mallory–Weiss syndrome,gastroenterology,,,
http://www.wikidata.org/entity/Q1634800,telangiectasia,rheumatology,,,
http://www.wikidata.org/entity/Q1634879,encephalomyelitis,neurology,,,
http://www.wikidata.org/entity/Q1635732,Slocumb's syndrome,,,,
http://www.wikidata.org/entity/Q1636310,Landau–Kleffner syndrome,psychiatry,,,
http://www.wikidata.org/entity/Q1636310,Landau–Kleffner syndrome,neurology,,,
http://www.wikidata.org/entity/Q1637035,Keratosis pilaris,,,,
http://www.wikidata.org/entity/Q1638140,hypopyon,ophthalmology,,,
http://www.wikidata.org/entity/Q1638637,polycoria,,,,
http://www.wikidata.org/entity/Q1639178,opioid use disorder,psychiatry,buprenorphine,,
http://www.wikidata.org/entity/Q1640292,adenoiditis,pulmonology,,,
http://www.wikidata.org/entity/Q1640324,hydrophthalmos,medical genetics,,,
http://www.wikidata.org/entity/Q1640632,Labial fusion,medical genetics,,,
http://www.wikidata.org/entity/Q1640810,Hyper-IgD syndrome,,,mevalonic aciduria,
http://www.wikidata.org/entity/Q1640860,hyperaldosteronism,endocrinology,spironolactone,,
http://www.wikidata.org/entity/Q1640998,hyperkeratosis,dermatology,,,
http://www.wikidata.org/entity/Q1641042,hypermobility syndrome,rheumatology,,,
http://www.wikidata.org/entity/Q1641062,hyperphosphatemia,endocrinology,calcium acetate,,
http://www.wikidata.org/entity/Q1641062,hyperphosphatemia,endocrinology,lanthanum carbonate,,
http://www.wikidata.org/entity/Q1641062,hyperphosphatemia,endocrinology,sevelamer,,
http://www.wikidata.org/entity/Q1641062,hyperphosphatemia,endocrinology,Iron(III) citrate,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,phenoxybenzamine,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,hydralazine,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,diazoxide,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,phentolamine,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,captopril,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,enalapril,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,minoxidil,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,labetalol,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,fenoldopam,,
http://www.wikidata.org/entity/Q1641132,malignant hypertension,cardiology,mecamylamine,,
http://www.wikidata.org/entity/Q1641153,secondary hypertrophic osteoarthropathy,rheumatology,,,nail clubbing
http://www.wikidata.org/entity/Q1641171,hypervitaminosis D,endocrinology,,,
http://www.wikidata.org/entity/Q1641328,factitious hypoglycemia,,,,
http://www.wikidata.org/entity/Q1641332,hypogonadotropism,,,,
http://www.wikidata.org/entity/Q1641384,hypophosphatemia,endocrinology,,,
http://www.wikidata.org/entity/Q1641399,hypoplastic left heart syndrome,cardiology,alprostadil,,
http://www.wikidata.org/entity/Q1641483,hypotrichosis,dermatology,bimatoprost,,
http://www.wikidata.org/entity/Q1641486,Marie Unna hereditary hypotrichosis,medical genetics,,,
http://www.wikidata.org/entity/Q1642040,hemarthrosis,rheumatology,,hemophilia,
http://www.wikidata.org/entity/Q1642094,hematidrosis,,,,
http://www.wikidata.org/entity/Q1642147,hemoglobinopathy,hematology,,,
http://www.wikidata.org/entity/Q1642170,hemophagocytic lymphohistiocytosis,hematology,,,
http://www.wikidata.org/entity/Q1642206,superior mesenteric artery syndrome,gastroenterology,,,
http://www.wikidata.org/entity/Q1642307,Suspension trauma,,,,
http://www.wikidata.org/entity/Q1647794,breast cyst,general surgery,,,
http://www.wikidata.org/entity/Q1648128,geniculate herpes zoster,infectious disease,,,facial paralysis
http://www.wikidata.org/entity/Q1648484,Duchenne muscular dystrophy,neurology,ataluren,mutation,muscle weakness
http://www.wikidata.org/entity/Q1648484,Duchenne muscular dystrophy,neurology,Deflazacort,mutation,muscle weakness
http://www.wikidata.org/entity/Q1648484,Duchenne muscular dystrophy,neurology,Eteplirsen,mutation,muscle weakness
http://www.wikidata.org/entity/Q1648484,Duchenne muscular dystrophy,neurology,ataluren,mutation,cardiomyopathy
http://www.wikidata.org/entity/Q1648484,Duchenne muscular dystrophy,neurology,Deflazacort,mutation,cardiomyopathy
http://www.wikidata.org/entity/Q1648484,Duchenne muscular dystrophy,neurology,Eteplirsen,mutation,cardiomyopathy
http://www.wikidata.org/entity/Q1648484,Duchenne muscular dystrophy,neurology,ataluren,mutation,muscular atrophy
http://www.wikidata.org/entity/Q1648484,Duchenne muscular dystrophy,neurology,Deflazacort,mutation,muscular atrophy
http://www.wikidata.org/entity/Q1648484,Duchenne muscular dystrophy,neurology,Eteplirsen,mutation,muscular atrophy
http://www.wikidata.org/entity/Q1649897,catecholaminergic polymorphic ventricular tachycardia,cardiology,,,
http://www.wikidata.org/entity/Q1652102,osteonecrosis of the femoral head,rheumatology,,,
http://www.wikidata.org/entity/Q1654860,argininosuccinic aciduria,endocrinology,,,
http://www.wikidata.org/entity/Q1656793,ideomotor apraxia,neurology,,,
http://www.wikidata.org/entity/Q1658731,postoperative nausea and vomiting,,metoclopramide,,
http://www.wikidata.org/entity/Q1660341,shoulder impingement syndrome,orthopedics,non-steroidal anti-inflammatory drug,,
http://www.wikidata.org/entity/Q1660341,shoulder impingement syndrome,rheumatology,non-steroidal anti-inflammatory drug,,
http://www.wikidata.org/entity/Q1660341,shoulder impingement syndrome,sports medicine,non-steroidal anti-inflammatory drug,,
http://www.wikidata.org/entity/Q1665961,intercostal neuralgia,neurology,,,
http://www.wikidata.org/entity/Q1668089,neurocytoma,,,,
http://www.wikidata.org/entity/Q1670952,oculomotor nerve paralysis,neurology,,,
http://www.wikidata.org/entity/Q1670952,oculomotor nerve paralysis,ophthalmology,,,
http://www.wikidata.org/entity/Q1671412,interstitial cystitis,urology,,,
http://www.wikidata.org/entity/Q1671489,fructose malabsorption,endocrinology,,,
http://www.wikidata.org/entity/Q1671598,intrauterine growth restriction,pediatrics,,,
http://www.wikidata.org/entity/Q1671598,intrauterine growth restriction,obstetrics,,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,doxorubicin,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,doxorubicin,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,letrozole,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,letrozole,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,fluorouracil,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,fluorouracil,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,trastuzumab,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,trastuzumab,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,gemcitabine,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,gemcitabine,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,carboplatin,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,carboplatin,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,exemestane,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,exemestane,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,anastrozole,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,anastrozole,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,capecitabine,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,capecitabine,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,paclitaxel,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,paclitaxel,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,epirubicin,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,epirubicin,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,oncology,docetaxel trihydrate,,
http://www.wikidata.org/entity/Q1671685,invasive ductal carcinoma,dermatology,docetaxel trihydrate,,
http://www.wikidata.org/entity/Q1678281,Bardet-Biedl syndrome,medical genetics,,,
http://www.wikidata.org/entity/Q1682044,monocytosis,hematology,,,
http://www.wikidata.org/entity/Q1683689,vascular cancer,cardiology,,,
http://www.wikidata.org/entity/Q1683689,vascular cancer,oncology,,,
http://www.wikidata.org/entity/Q2661464,glucose intolerance,endocrinology,dulaglutide,,
http://www.wikidata.org/entity/Q2665559,gnathomiasis,infectious disease,,,
http://www.wikidata.org/entity/Q2665559,gnathomiasis,helminthology,,,
http://www.wikidata.org/entity/Q2666433,MELAS syndrome,neurology,,,
http://www.wikidata.org/entity/Q2667685,chronic tic disorder,psychiatry,,,
http://www.wikidata.org/entity/Q2669284,arachnoiditis,neurology,,,
http://www.wikidata.org/entity/Q2681162,eye injury,neurology,,,
http://www.wikidata.org/entity/Q2681162,eye injury,ophthalmology,,,
http://www.wikidata.org/entity/Q2686385,factitious disorder,psychiatry,,,
http://www.wikidata.org/entity/Q2686385,factitious disorder,psychology,,,
http://www.wikidata.org/entity/Q2691713,Miller syndrome,,,,
http://www.wikidata.org/entity/Q2692054,chromosome 1q21.1 duplication syndrome,medical genetics,,,
http://www.wikidata.org/entity/Q2694437,asphyxia neonatorum,pediatrics,,placental abruption,
http://www.wikidata.org/entity/Q2694437,asphyxia neonatorum,obstetrics,,placental abruption,
http://www.wikidata.org/entity/Q2694437,asphyxia neonatorum,pediatrics,,infant respiratory distress syndrome,
http://www.wikidata.org/entity/Q2694437,asphyxia neonatorum,obstetrics,,infant respiratory distress syndrome,
http://www.wikidata.org/entity/Q2694437,asphyxia neonatorum,pediatrics,,umbilical cord prolapse,
