medicine_uri,medicine_uriLabel,ConditionsTreatedLabel
http://www.wikidata.org/entity/Q419948,torsemide,chronic kidney disease
http://www.wikidata.org/entity/Q419948,torsemide,pulmonary edema
http://www.wikidata.org/entity/Q419948,torsemide,liver disease
http://www.wikidata.org/entity/Q419948,torsemide,congestive heart failure
http://www.wikidata.org/entity/Q419953,topotecan,ovarian cancer
http://www.wikidata.org/entity/Q419953,topotecan,non-small-cell lung carcinoma
http://www.wikidata.org/entity/Q419953,topotecan,lung benign neoplasm
http://www.wikidata.org/entity/Q419953,topotecan,bronchus carcinoma
http://www.wikidata.org/entity/Q419953,topotecan,ovarian carcinoma
http://www.wikidata.org/entity/Q419953,topotecan,lung oat cell carcinoma
http://www.wikidata.org/entity/Q419953,topotecan,lung small cell carcinoma
http://www.wikidata.org/entity/Q419953,topotecan,"neuroblastoma, susceptibility to"
http://www.wikidata.org/entity/Q419964,camptothecin,
http://www.wikidata.org/entity/Q419987,hydralazine,arterial hypertension
http://www.wikidata.org/entity/Q419987,hydralazine,pulmonary hypertension
http://www.wikidata.org/entity/Q419987,hydralazine,malignant hypertension
http://www.wikidata.org/entity/Q419987,hydralazine,congestive heart failure
http://www.wikidata.org/entity/Q419991,Magaldrate,peptic ulcer disease
http://www.wikidata.org/entity/Q419991,Magaldrate,gastroesophageal reflux disease
http://www.wikidata.org/entity/Q419991,Magaldrate,heartburn
http://www.wikidata.org/entity/Q419991,Magaldrate,indigestion
http://www.wikidata.org/entity/Q419991,Magaldrate,hiatus hernia
http://www.wikidata.org/entity/Q419991,Magaldrate,chronic kidney disease
http://www.wikidata.org/entity/Q419991,Magaldrate,hematochezia
http://www.wikidata.org/entity/Q419991,Magaldrate,gastric ulcer
http://www.wikidata.org/entity/Q419991,Magaldrate,duodenal ulcer
http://www.wikidata.org/entity/Q419995,amiloride,arterial hypertension
http://www.wikidata.org/entity/Q419995,amiloride,cystic fibrosis
http://www.wikidata.org/entity/Q419995,amiloride,anasarca
http://www.wikidata.org/entity/Q419995,amiloride,hypokalemia
http://www.wikidata.org/entity/Q419995,amiloride,polyuria
http://www.wikidata.org/entity/Q419995,amiloride,congestive heart failure
http://www.wikidata.org/entity/Q420009,diazoxide,hypoglycemia
http://www.wikidata.org/entity/Q420009,diazoxide,malignant hypertension
http://www.wikidata.org/entity/Q420026,bretylium,ventricular fibrillation
http://www.wikidata.org/entity/Q420026,bretylium,heart conduction disease
http://www.wikidata.org/entity/Q420031,Nitroprusside,
http://www.wikidata.org/entity/Q420035,sulfasalazine,ulcerative colitis
http://www.wikidata.org/entity/Q420035,sulfasalazine,arthritis
http://www.wikidata.org/entity/Q420035,sulfasalazine,rheumatoid arthritis
http://www.wikidata.org/entity/Q420035,sulfasalazine,juvenile rheumatoid arthritis
http://www.wikidata.org/entity/Q420039,Nonoxynol-9,
http://www.wikidata.org/entity/Q420051,dexibuprofen,
http://www.wikidata.org/entity/Q420056,Peginterferon alfa-2a,hepatitis B
http://www.wikidata.org/entity/Q420056,Peginterferon alfa-2a,hepatitis
http://www.wikidata.org/entity/Q420056,Peginterferon alfa-2a,liver cirrhosis
http://www.wikidata.org/entity/Q420056,Peginterferon alfa-2a,hepatitis C
http://www.wikidata.org/entity/Q420056,Peginterferon alfa-2a,polycythemia vera
http://www.wikidata.org/entity/Q420056,Peginterferon alfa-2a,essential thrombocytosis
http://www.wikidata.org/entity/Q420056,Peginterferon alfa-2a,myelofibrosis
http://www.wikidata.org/entity/Q420056,Peginterferon alfa-2a,chronic hepatitis B
http://www.wikidata.org/entity/Q420057,alendronic acid,osteoporosis
http://www.wikidata.org/entity/Q420057,alendronic acid,bone disease
http://www.wikidata.org/entity/Q420057,alendronic acid,osteoarthritis susceptibility 1
http://www.wikidata.org/entity/Q420077,lacosamide,epilepsy
http://www.wikidata.org/entity/Q420082,benoxaprofen,
http://www.wikidata.org/entity/Q420133,chlorpheniramine,urticaria
http://www.wikidata.org/entity/Q420164,alemtuzumab,multiple sclerosis
http://www.wikidata.org/entity/Q420164,alemtuzumab,chronic lymphocytic leukemia
http://www.wikidata.org/entity/Q420164,alemtuzumab,mycosis fungoides
http://www.wikidata.org/entity/Q420164,alemtuzumab,T-cell prolymphocytic leukemia
http://www.wikidata.org/entity/Q420164,alemtuzumab,relapsing-remitting multiple sclerosis
http://www.wikidata.org/entity/Q420186,famciclovir,herpes zoster
http://www.wikidata.org/entity/Q420186,famciclovir,genital herpes
http://www.wikidata.org/entity/Q7914515,vandetanib,thyroid medullary carcinoma
http://www.wikidata.org/entity/Q7918002,Vedolizumab,ulcerative colitis
http://www.wikidata.org/entity/Q7918002,Vedolizumab,graft-versus-host disease
http://www.wikidata.org/entity/Q7918002,Vedolizumab,colitis
http://www.wikidata.org/entity/Q7919041,veliparib,
http://www.wikidata.org/entity/Q7923264,vesnarinone,
http://www.wikidata.org/entity/Q7932801,vintafolide,
http://www.wikidata.org/entity/Q7934848,Virodene,
http://www.wikidata.org/entity/Q7939256,voclosporin,
http://www.wikidata.org/entity/Q7939403,voglibose,diabetes mellitus
http://www.wikidata.org/entity/Q7939986,volasertib,
http://www.wikidata.org/entity/Q7941753,vorapaxar,
http://www.wikidata.org/entity/Q7941876,vorozole,
http://www.wikidata.org/entity/Q8042975,xanthinol,
http://www.wikidata.org/entity/Q8073347,zofenoprilat,
http://www.wikidata.org/entity/Q8074969,zucapsaicin,
http://www.wikidata.org/entity/Q8181650,Q8181650,
http://www.wikidata.org/entity/Q8329767,Duligotumab,
http://www.wikidata.org/entity/Q8563179,fimasartan,essential hypertension
http://www.wikidata.org/entity/Q8564098,fluticasone propionate,
http://www.wikidata.org/entity/Q8564451,forasartan,
http://www.wikidata.org/entity/Q9207471,Q9207471,
http://www.wikidata.org/entity/Q9340312,Q9340312,
http://www.wikidata.org/entity/Q9358614,thyroid extract,
http://www.wikidata.org/entity/Q9363588,tymazoline,
http://www.wikidata.org/entity/Q9635292,Simvastatin/sitagliptin,
http://www.wikidata.org/entity/Q10320116,Q10320116,
http://www.wikidata.org/entity/Q10322996,mafosfamide,
http://www.wikidata.org/entity/Q10354103,probucol,arteriosclerosis
http://www.wikidata.org/entity/Q10354103,probucol,coronary artery disease
http://www.wikidata.org/entity/Q10354103,probucol,familial hyperlipidemia
http://www.wikidata.org/entity/Q10354588,testosterone propionate,
http://www.wikidata.org/entity/Q10366468,SCP-1,
http://www.wikidata.org/entity/Q10384947,trofosfamide,
http://www.wikidata.org/entity/Q10399115,Q10399115,
http://www.wikidata.org/entity/Q10403676,Q10403676,
http://www.wikidata.org/entity/Q10417385,Q10417385,
http://www.wikidata.org/entity/Q10424654,Q10424654,
http://www.wikidata.org/entity/Q10453502,Q10453502,
http://www.wikidata.org/entity/Q10475413,Q10475413,
http://www.wikidata.org/entity/Q10494632,Q10494632,
http://www.wikidata.org/entity/Q10575285,Q10575285,
http://www.wikidata.org/entity/Q10616061,Q10616061,
http://www.wikidata.org/entity/Q10617718,Q10617718,
http://www.wikidata.org/entity/Q10701892,Q10701892,
http://www.wikidata.org/entity/Q10741852,ipratropium bromide/salbutamol,
http://www.wikidata.org/entity/Q10868995,Concerta,
http://www.wikidata.org/entity/Q10910504,gusperimus,
http://www.wikidata.org/entity/Q10950142,mebanazine,
http://www.wikidata.org/entity/Q11300468,Q11300468,
http://www.wikidata.org/entity/Q11336997,benidipine,arterial hypertension
http://www.wikidata.org/entity/Q11343649,Metastron,
http://www.wikidata.org/entity/Q11426176,prednisolone,ulcerative colitis
http://www.wikidata.org/entity/Q11426176,prednisolone,myasthenia gravis
http://www.wikidata.org/entity/Q11426176,prednisolone,cancer
http://www.wikidata.org/entity/Q11426176,prednisolone,autoimmune hemolytic anemia
http://www.wikidata.org/entity/Q11426176,prednisolone,enthesopathy
http://www.wikidata.org/entity/Q11426176,prednisolone,inflammation
http://www.wikidata.org/entity/Q11426176,prednisolone,conjunctivitis
http://www.wikidata.org/entity/Q11426176,prednisolone,lymphoma
http://www.wikidata.org/entity/Q11426176,prednisolone,uveitis
http://www.wikidata.org/entity/Q11426176,prednisolone,anasarca
http://www.wikidata.org/entity/Q11426176,prednisolone,nephrotic syndrome
http://www.wikidata.org/entity/Q11426176,prednisolone,Giant cell arteritis
http://www.wikidata.org/entity/Q11426176,prednisolone,autoimmune hepatitis
http://www.wikidata.org/entity/Q11426176,prednisolone,skin disease
http://www.wikidata.org/entity/Q11426176,prednisolone,polymyositis
http://www.wikidata.org/entity/Q11426176,prednisolone,bullous pemphigoid
http://www.wikidata.org/entity/Q11426176,prednisolone,non-Hodgkin lymphoma
http://www.wikidata.org/entity/Q11426176,prednisolone,interstitial lung disease
http://www.wikidata.org/entity/Q11426176,prednisolone,granulomatosis with polyangiitis
http://www.wikidata.org/entity/Q11426176,prednisolone,graft-versus-host disease
http://www.wikidata.org/entity/Q11426176,prednisolone,Acquired hemophilia
http://www.wikidata.org/entity/Q11426176,prednisolone,collagen disease
http://www.wikidata.org/entity/Q11426176,prednisolone,pyoderma gangrenosum
http://www.wikidata.org/entity/Q11426176,prednisolone,membranous glomerulonephritis
http://www.wikidata.org/entity/Q11426176,prednisolone,polymyalgia rheumatica
http://www.wikidata.org/entity/Q11426176,prednisolone,hematopoietic system diseases
http://www.wikidata.org/entity/Q11426176,prednisolone,diffuse large B-cell lymphoma
http://www.wikidata.org/entity/Q11426176,prednisolone,eye inflammation
http://www.wikidata.org/entity/Q11426176,prednisolone,eye disease
http://www.wikidata.org/entity/Q11426176,prednisolone,DRESS syndrome
http://www.wikidata.org/entity/Q11426176,prednisolone,B-cell lymphoma
http://www.wikidata.org/entity/Q11426176,prednisolone,functional gastrointestinal disorder
http://www.wikidata.org/entity/Q11426176,prednisolone,hypersensitivity
http://www.wikidata.org/entity/Q11426176,prednisolone,systemic-onset juvenile idiopathic arthritis
http://www.wikidata.org/entity/Q11426176,prednisolone,acute graft versus host disease
http://www.wikidata.org/entity/Q11711607,ixabepilone,
http://www.wikidata.org/entity/Q11773595,Q11773595,
http://www.wikidata.org/entity/Q11812236,Dinyl,
http://www.wikidata.org/entity/Q11832689,Q11832689,
http://www.wikidata.org/entity/Q11905719,antianemic,anemia
http://www.wikidata.org/entity/Q11913548,Q11913548,
http://www.wikidata.org/entity/Q11917070,Q11917070,
http://www.wikidata.org/entity/Q11924364,Q11924364,
http://www.wikidata.org/entity/Q11955018,Q11955018,
http://www.wikidata.org/entity/Q12023553,Q12023553,
http://www.wikidata.org/entity/Q12025737,Q12025737,
http://www.wikidata.org/entity/Q12029435,chloroxine,seborrhoeic dermatitis
http://www.wikidata.org/entity/Q12029435,chloroxine,scalp dermatosis
http://www.wikidata.org/entity/Q420188,fenoterol,
http://www.wikidata.org/entity/Q420207,capecitabine,breast cancer
http://www.wikidata.org/entity/Q420207,capecitabine,invasive ductal carcinoma
http://www.wikidata.org/entity/Q420207,capecitabine,rectum cancer
http://www.wikidata.org/entity/Q420207,capecitabine,appendix cancer
http://www.wikidata.org/entity/Q420207,capecitabine,bile duct carcinoma
http://www.wikidata.org/entity/Q420207,capecitabine,large intestine cancer
http://www.wikidata.org/entity/Q420207,capecitabine,gastrointestinal carcinoma
http://www.wikidata.org/entity/Q420207,capecitabine,ampulla of Vater cancer
http://www.wikidata.org/entity/Q420207,capecitabine,rectum adenocarcinoma
http://www.wikidata.org/entity/Q420207,capecitabine,colon cancer
http://www.wikidata.org/entity/Q420207,capecitabine,colon adenocarcinoma
http://www.wikidata.org/entity/Q420207,capecitabine,rectosigmoid cancer
http://www.wikidata.org/entity/Q420207,capecitabine,gastric adenocarcinoma
http://www.wikidata.org/entity/Q420207,capecitabine,pancreatic adenocarcinoma
http://www.wikidata.org/entity/Q420207,capecitabine,small intestine carcinoma
http://www.wikidata.org/entity/Q420207,capecitabine,anal carcinoma
http://www.wikidata.org/entity/Q420207,capecitabine,carcinoma of gallbladder and extrahepatic biliary tract
http://www.wikidata.org/entity/Q420262,rivaroxaban,arterial hypertension
http://www.wikidata.org/entity/Q420262,rivaroxaban,heart arrhythmia
http://www.wikidata.org/entity/Q420262,rivaroxaban,heart disease
http://www.wikidata.org/entity/Q420262,rivaroxaban,pulmonary embolism
http://www.wikidata.org/entity/Q420262,rivaroxaban,thrombosis
http://www.wikidata.org/entity/Q420262,rivaroxaban,thrombophlebitis
http://www.wikidata.org/entity/Q420262,rivaroxaban,transient cerebral isolation
http://www.wikidata.org/entity/Q420262,rivaroxaban,atrial fibrillation
http://www.wikidata.org/entity/Q420262,rivaroxaban,cerebral infarction
http://www.wikidata.org/entity/Q420262,rivaroxaban,atrial flutter
http://www.wikidata.org/entity/Q420262,rivaroxaban,thrombophilia
http://www.wikidata.org/entity/Q420262,rivaroxaban,hematopoietic system diseases
http://www.wikidata.org/entity/Q420262,rivaroxaban,congestive heart failure
http://www.wikidata.org/entity/Q420288,vinpocetine,vascular dementia
http://www.wikidata.org/entity/Q420296,cetuximab,laryngeal cancer
http://www.wikidata.org/entity/Q420296,cetuximab,hypopharynx cancer
http://www.wikidata.org/entity/Q420296,cetuximab,oropharynx cancer
http://www.wikidata.org/entity/Q420296,cetuximab,rectum cancer
http://www.wikidata.org/entity/Q420296,cetuximab,non-small-cell lung carcinoma
http://www.wikidata.org/entity/Q420296,cetuximab,skin squamous cell carcinoma
http://www.wikidata.org/entity/Q420296,cetuximab,tonsil cancer
http://www.wikidata.org/entity/Q420296,cetuximab,tongue cancer
http://www.wikidata.org/entity/Q420296,cetuximab,head and neck squamous cell carcinoma
http://www.wikidata.org/entity/Q420296,cetuximab,rectum adenocarcinoma
http://www.wikidata.org/entity/Q420296,cetuximab,colon cancer
http://www.wikidata.org/entity/Q420296,cetuximab,colon adenocarcinoma
http://www.wikidata.org/entity/Q420296,cetuximab,gum cancer
http://www.wikidata.org/entity/Q420296,cetuximab,tongue squamous cell carcinoma
http://www.wikidata.org/entity/Q420305,Ustekinumab,ulcerative colitis
http://www.wikidata.org/entity/Q420305,Ustekinumab,ankylosing spondylitis
http://www.wikidata.org/entity/Q420305,Ustekinumab,arthritis
http://www.wikidata.org/entity/Q420323,lapatinib,rare breast tumor
http://www.wikidata.org/entity/Q420350,(Z)-flupentixol,schizophrenia
http://www.wikidata.org/entity/Q420350,(Z)-flupentixol,mental depression
http://www.wikidata.org/entity/Q420360,phentolamine,arterial hypertension
http://www.wikidata.org/entity/Q420360,phentolamine,necrosis
http://www.wikidata.org/entity/Q420360,phentolamine,malignant hypertension
http://www.wikidata.org/entity/Q420360,phentolamine,Extravasation
http://www.wikidata.org/entity/Q420364,penciclovir,Epstein–Barr virus infection
http://www.wikidata.org/entity/Q420364,penciclovir,herpes simplex
http://www.wikidata.org/entity/Q420383,primidone,epilepsy
http://www.wikidata.org/entity/Q420383,primidone,tremor
http://www.wikidata.org/entity/Q420387,foscarnet,cytomegaloviral disease
http://www.wikidata.org/entity/Q420387,foscarnet,herpes simplex
http://www.wikidata.org/entity/Q420387,foscarnet,genital herpes
http://www.wikidata.org/entity/Q420394,sucralfate,pneumonia
http://www.wikidata.org/entity/Q420394,sucralfate,gastritis
http://www.wikidata.org/entity/Q420394,sucralfate,gastroesophageal reflux disease
http://www.wikidata.org/entity/Q420394,sucralfate,esophagitis
http://www.wikidata.org/entity/Q420394,sucralfate,stomatitis
http://www.wikidata.org/entity/Q420394,sucralfate,gastric ulcer
http://www.wikidata.org/entity/Q420394,sucralfate,duodenal ulcer
http://www.wikidata.org/entity/Q420436,docetaxel,breast cancer
http://www.wikidata.org/entity/Q420436,docetaxel,ovarian cancer
http://www.wikidata.org/entity/Q420436,docetaxel,melanoma
http://www.wikidata.org/entity/Q420436,docetaxel,stomach cancer
http://www.wikidata.org/entity/Q420436,docetaxel,pancreatic cancer
http://www.wikidata.org/entity/Q420436,docetaxel,head and neck cancer
http://www.wikidata.org/entity/Q420436,docetaxel,non-small-cell lung carcinoma
http://www.wikidata.org/entity/Q420436,docetaxel,connective tissue benign neoplasm
http://www.wikidata.org/entity/Q420439,dimenhydrinate,vomiting
http://www.wikidata.org/entity/Q420439,dimenhydrinate,motion sickness
http://www.wikidata.org/entity/Q420439,dimenhydrinate,central nervous system origin vertigo
http://www.wikidata.org/entity/Q420454,proflavine,
http://www.wikidata.org/entity/Q420532,vinorelbine,breast cancer
http://www.wikidata.org/entity/Q420532,vinorelbine,ovarian cancer
http://www.wikidata.org/entity/Q420532,vinorelbine,non-small-cell lung carcinoma
http://www.wikidata.org/entity/Q420532,vinorelbine,"Hodgkin's lymphoma, mixed cellularity"
http://www.wikidata.org/entity/Q420542,ticagrelor,heart disease
http://www.wikidata.org/entity/Q420542,ticagrelor,acute coronary syndrome
http://www.wikidata.org/entity/Q420542,ticagrelor,unstable angina
http://www.wikidata.org/entity/Q420542,ticagrelor,acute myocardial infarction
http://www.wikidata.org/entity/Q420553,mycophenolic acid,lupus nephritis
http://www.wikidata.org/entity/Q420571,ticlopidine,
http://www.wikidata.org/entity/Q420586,celiprolol,
