subject,predicate,object
" ""jejunal neoplasm"" ", Specialty ," ""oncology"" "
" ""stomach cancer"" ", Specialty ," ""oncology"" "
" ""adenoid cystic carcinoma"" ", Specialty ," ""oncology"" "
" ""Orbital lymphoma"" ", Specialty ," ""oncology"" "
" ""intestinal cancer"" ", Specialty ," ""oncology"" "
" ""pleural cancer"" ", Specialty ," ""oncology"" "
" ""islet cell tumor"" ", Specialty ," ""oncology"" "
" ""malignant acrospiroma"" ", Specialty ," ""oncology"" "
" ""Hepatosplenic T-cell lymphoma"" ", Specialty ," ""oncology"" "
" ""dysgerminoma"" ", Specialty ," ""oncology"" "
" ""adenocarcinoma"" ", Specialty ," ""oncology"" "
" ""digestive system neoplasm"" ", Specialty ," ""oncology"" "
" ""sarcoma"" ", Specialty ," ""oncology"" "
" ""myelofibrosis"" ", Specialty ," ""oncology"" "
" ""pancreatic ductal carcinoma"" ", Specialty ," ""oncology"" "
" ""congenital mesoblastic nephroma"" ", Specialty ," ""oncology"" "
" ""histiocytic and dendritic cell cancer"" ", Specialty ," ""oncology"" "
" ""ureteral cancer"" ", Specialty ," ""oncology"" "
" ""cerebral primitive neuroectodermal tumor"" ", Specialty ," ""oncology"" "
" ""urinary system neoplasm"" ", Specialty ," ""oncology"" "
" ""chondromatosis"" ", Specialty ," ""oncology"" "
" ""extra-adrenal paraganglioma"" ", Specialty ," ""oncology"" "
" ""pleomorphic lipoma"" ", Specialty ," ""oncology"" "
" ""cancer of unknown primary origin"" ", Specialty ," ""oncology"" "
" ""benign mesothelioma"" ", Specialty ," ""oncology"" "
" ""calcifying odontogenic cyst"" ", Specialty ," ""oncology"" "
" ""urethral benign neoplasm"" ", Specialty ," ""oncology"" "
" ""non-odontogenic cyst"" ", Specialty ," ""oncology"" "
" ""mucosal melanoma"" ", Specialty ," ""oncology"" "
" ""hemangioblastoma"" ", Specialty ," ""oncology"" "
" ""clear cell adenofibroma"" ", Specialty ," ""oncology"" "
" ""gestational trophoblastic neoplasm"" ", Specialty ," ""oncology"" "
" ""neuroblastoma"" ", Specialty ," ""oncology"" "
" ""glomus tumor"" ", Specialty ," ""oncology"" "
" ""Merkel cell carcinoma"" ", Specialty ," ""oncology"" "
" ""Islet cell carcinoma"" ", Specialty ," ""oncology"" "
" ""ectopic Cushing syndrome"" ", Specialty ," ""oncology"" "
" ""plasmablastic lymphoma"" ", Specialty ," ""oncology"" "
" ""ureteral benign neoplasm"" ", Specialty ," ""oncology"" "
" ""dermatofibrosarcoma protuberans"" ", Specialty ," ""oncology"" "
" ""Peripheral T-cell lymphoma"" ", Specialty ," ""oncology"" "
" ""testicular cancer"" ", Specialty ," ""oncology"" "
" ""mediastinal cancer"" ", Specialty ," ""oncology"" "
" ""head and neck cancer"" ", Specialty ," ""oncology"" "
" ""gastrinoma"" ", Specialty ," ""oncology"" "
" ""multiple endocrine neoplasia type 2A"" ", Specialty ," ""oncology"" "
" ""Giant-cell tumor of the tendon sheath"" ", Specialty ," ""oncology"" "
" ""adrenal rest tumor"" ", Specialty ," ""oncology"" "
" ""malignant histiocytosis"" ", Specialty ," ""oncology"" "
" ""hematologic cancer"" ", Specialty ," ""oncology"" "
" ""hemangiopericytoma"" ", Specialty ," ""oncology"" "
" ""nasopharynx carcinoma"" ", Specialty ," ""oncology"" "
" ""central nervous system cancer"" ", Specialty ," ""oncology"" "
" ""intramuscular hemangioma"" ", Specialty ," ""oncology"" "
" ""gestational trophoblastic disease"" ", Specialty ," ""oncology"" "
" ""bronchus cancer"" ", Specialty ," ""oncology"" "
" ""anus cancer"" ", Specialty ," ""oncology"" "
" ""dermoid cyst"" ", Specialty ," ""oncology"" "
" ""ovarian serous cystadenoma"" ", Specialty ," ""oncology"" "
" ""cutaneous mastocytosis"" ", Specialty ," ""oncology"" "
" ""nervous system cancer"" ", Specialty ," ""oncology"" "
" ""brain stem cancer"" ", Specialty ," ""oncology"" "
" ""renal cell carcinoma"" ", Specialty ," ""oncology"" "
" ""cranial nerve neoplasm"" ", Specialty ," ""oncology"" "
" ""subglottis cancer"" ", Specialty ," ""oncology"" "
" ""rhabdomyosarcoma"" ", Specialty ," ""oncology"" "
" ""intrahepatic gall duct cancer"" ", Specialty ," ""oncology"" "
" ""clear-cell sarcoma"" ", Specialty ," ""oncology"" "
" ""female breast central part cancer"" ", Specialty ," ""oncology"" "
" ""carcinoma"" ", Specialty ," ""oncology"" "
" ""medulloepithelioma"" ", Specialty ," ""oncology"" "
" ""adamantinoma"" ", Specialty ," ""oncology"" "
" ""Acute erythroid leukemia"" ", Specialty ," ""oncology"" "
" ""krebs 2 carcinoma"" ", Specialty ," ""oncology"" "
" ""paranasal sinus cancer"" ", Specialty ," ""oncology"" "
" ""adult medulloblastoma"" ", Specialty ," ""oncology"" "
" ""esophageal cancer"" ", Specialty ," ""oncology"" "
" ""connective and soft tissue neoplasms"" ", Specialty ," ""oncology"" "
" ""Light chain deposition disease"" ", Specialty ," ""oncology"" "
" ""adrenal gland cancer"" ", Specialty ," ""oncology"" "
" ""glomus tympanicum tumor"" ", Specialty ," ""oncology"" "
" ""nerve sheath neoplasms"" ", Specialty ," ""oncology"" "
" ""ependymoblastoma"" ", Specialty ," ""oncology"" "
" ""epithelioma"" ", Specialty ," ""oncology"" "
" ""prostate cancer"" ", Specialty ," ""oncology"" "
" ""odontogenic cyst"" ", Specialty ," ""oncology"" "
" ""seminoma"" ", Specialty ," ""oncology"" "
" ""angiomyolipoma"" ", Specialty ," ""oncology"" "
" ""cystadenoma"" ", Specialty ," ""oncology"" "
" ""extracutaneous mastocytoma"" ", Specialty ," ""oncology"" "
" ""Medullary carcinoma"" ", Specialty ," ""oncology"" "
" ""tongue neoplasm"" ", Specialty ," ""oncology"" "
" ""glomus jugulare tumor"" ", Specialty ," ""oncology"" "
" ""Lentigo maligna melanoma"" ", Specialty ," ""oncology"" "
" ""ear neoplasms"" ", Specialty ," ""oncology"" "
" ""splenic flexure cancer"" ", Specialty ," ""oncology"" "
" ""skin carcinoma in situ"" ", Specialty ," ""oncology"" "
" ""female reproductive system neoplasm"" ", Specialty ," ""oncology"" "
" ""Pineocytoma"" ", Specialty ," ""oncology"" "
" ""nasopharyngeal neoplasm"" ", Specialty ," ""oncology"" "
" ""lymphangioma"" ", Specialty ," ""oncology"" "
" ""Sezary's disease"" ", Specialty ," ""oncology"" "
" ""anal margin basal cell carcinoma"" ", Specialty ," ""oncology"" "
" ""follicular thyroid cancer"" ", Specialty ," ""oncology"" "
" ""skin benign neoplasm"" ", Specialty ," ""oncology"" "
" ""jejunal cancer"" ", Specialty ," ""oncology"" "
" ""subserous uterine fibroid"" ", Specialty ," ""oncology"" "
" ""hepatic hemangioma"" ", Specialty ," ""oncology"" "
" ""oral cavity cancer"" ", Specialty ," ""oncology"" "
" ""mucinous cystadenoma"" ", Specialty ," ""oncology"" "
" ""endodermal sinus tumor"" ", Specialty ," ""oncology"" "
" ""mastocytosis"" ", Specialty ," ""oncology"" "
" ""ileal neoplasm"" ", Specialty ," ""oncology"" "
" ""peripheral nervous system neoplasm"" ", Specialty ," ""oncology"" "
" ""lipoma of spermatic cord"" ", Specialty ," ""oncology"" "
" ""Nodular melanoma"" ", Specialty ," ""oncology"" "
" ""germ cell and embryonal cancer"" ", Specialty ," ""oncology"" "
" ""ciliary body cancer"" ", Specialty ," ""oncology"" "
" ""esophagus carcinoma in situ"" ", Specialty ," ""oncology"" "
" ""Klatskin's tumor"" ", Specialty ," ""oncology"" "
" ""submucous uterine fibroid"" ", Specialty ," ""oncology"" "
" ""ileum cancer"" ", Specialty ," ""oncology"" "
" ""fibroma"" ", Specialty ," ""oncology"" "
" ""signet ring cell adenocarcinoma"" ", Specialty ," ""oncology"" "
" ""histiocytic sarcoma"" ", Specialty ," ""oncology"" "
" ""malignant Sertoli-Leydig cell tumor"" ", Specialty ," ""oncology"" "
" ""stomach carcinoma in situ"" ", Specialty ," ""oncology"" "
" ""non-Hodgkin lymphoma"" ", Specialty ," ""oncology"" "
" ""papillary ependymoma"" ", Specialty ," ""oncology"" "
" ""pancreatic cholera"" ", Specialty ," ""oncology"" "
" ""laryngeal cartilage cancer"" ", Specialty ," ""oncology"" "
" ""cancer"" ", Specialty ," ""oncology"" "
" ""paraurethral gland cancer"" ", Specialty ," ""oncology"" "
" ""myxoma"" ", Specialty ," ""oncology"" "
" ""lower lip cancer"" ", Specialty ," ""oncology"" "
" ""connective tissue neoplasm"" ", Specialty ," ""oncology"" "
" ""acute T cell leukemia"" ", Specialty ," ""oncology"" "
" ""thyroid carcinoma"" ", Specialty ," ""oncology"" "
" ""carcinoma in situ of respiratory system"" ", Specialty ," ""oncology"" "
" ""subependymal glioma"" ", Specialty ," ""oncology"" "
" ""descending colon cancer"" ", Specialty ," ""oncology"" "
" ""mesenchymal chondrosarcoma"" ", Specialty ," ""oncology"" "
" ""upper gum cancer"" ", Specialty ," ""oncology"" "
" ""Hodgkin lymphoma"" ", Specialty ," ""oncology"" "
" ""glioma"" ", Specialty ," ""oncology"" "
" ""contact dermatitis"" ", Specialty ," ""allergology"" "
" ""allergic conjunctivitis"" ", Specialty ," ""allergology"" "
" ""nickel allergic contact dermatitis"" ", Specialty ," ""allergology"" "
" ""milk allergy"" ", Specialty ," ""allergology"" "
" ""dental pulp exposure"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""jaw disease"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""oral tuberculosis"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""stomatognathic system abnormality"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""pharynx neoplasm"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""complete edentulism"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""Focal infection of oral origin"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""dental leakage"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""focal epithelial hyperplasia"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""congenital epulis"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""obstructive sleep apnea"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""Paradental cyst"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""facial neuralgia"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""gingival fibromatosis"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""salivary gland disease"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""Bisphosphonate-associated osteonecrosis of the jaw"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""mesial movement of teeth"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""Fractures of human teeth"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""maxillary neoplasm"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""pericoronitis"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""failure of eruption of teeth"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""gingival hypertrophy"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""jaw cancer"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""Angle III Class malocclusion"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""submandibular gland disease"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""oral leukoedema"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""edentulous jaw"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""oral cavity neoplasm"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""ameloblastoma"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""tongue squamous cell carcinoma"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""Ludwig's angina"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""oral hemorrhage"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""maxillofacial abnormality"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""cherubism"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""tooth agenesis"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""pharyngeal cancer"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""nasopharyngeal disease"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""dental pulp disease"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""lingual nerve injury"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""gingival disease"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""tooth demineralization"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""periodontal attachment loss"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""periapical disease"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""Tooth mobility"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""calcifying odontogenic cyst"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""non-odontogenic cyst"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""dentine hypersensitivity"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""mouth abnormality"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""odontogenic cyst"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""root resorption"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""tongue neoplasm"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""nasopharyngeal neoplasm"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""oral cavity cancer"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""parotid disease"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""oral fistula"" ", Specialty ," ""oral and maxillofacial surgery"" "
" ""pyometritis"" ", Specialty ," ""gynaecology"" "
" ""polycystic ovary syndrome"" ", Specialty ," ""gynaecology"" "
" ""breast disease"" ", Specialty ," ""gynaecology"" "
" ""cervical agenesis"" ", Specialty ," ""gynaecology"" "
" ""corpus luteum cyst"" ", Specialty ," ""gynaecology"" "
" ""endometrial hyperplasia"" ", Specialty ," ""gynaecology"" "
" ""endometriosis"" ", Specialty ," ""gynaecology"" "
" ""pelvic inflammatory diseases"" ", Specialty ," ""gynaecology"" "
" ""Menometrorrhagia"" ", Specialty ," ""gynaecology"" "
" ""Oligomenorrhea"" ", Specialty ," ""gynaecology"" "
" ""metrorrhagia"" ", Specialty ," ""gynaecology"" "
" ""female reproductive system disease"" ", Specialty ," ""gynaecology"" "
" ""premenstrual syndrome"" ", Specialty ," ""gynaecology"" "
" ""mastitis"" ", Specialty ," ""gynaecology"" "
" ""vulvovaginal candidiasis"" ", Specialty ," ""gynaecology"" "
" ""hypoactive sexual desire disorder"" ", Specialty ," ""gynaecology"" "
" ""bacterial vaginosis"" ", Specialty ," ""gynaecology"" "
" ""endometritis"" ", Specialty ," ""gynaecology"" "
" ""Gonadotropin-resistant ovary syndrome"" ", Specialty ," ""gynaecology"" "
" ""leukorrhea"" ", Specialty ," ""gynaecology"" "
" ""ovarian hyperstimulation syndrome"" ", Specialty ," ""gynaecology"" "
" ""ectopic pregnancy"" ", Specialty ," ""gynaecology"" "
" ""adenomyosis"" ", Specialty ," ""gynaecology"" "
" ""salpingitis"" ", Specialty ," ""gynaecology"" "
" ""pseudohermaphroditism"" ", Specialty ," ""gynaecology"" "
" ""complete androgen insensitivity syndrome"" ", Specialty ," ""gynaecology"" "
" ""cervix erosion"" ", Specialty ," ""gynaecology"" "
" ""breast fibroadenoma"" ", Specialty ," ""gynaecology"" "
" ""ovarian cyst"" ", Specialty ," ""gynaecology"" "
" ""lactocele"" ", Specialty ," ""gynaecology"" "
" ""amenorrhea"" ", Specialty ," ""gynaecology"" "
" ""vaginal hypoplasia"" ", Specialty ," ""gynaecology"" "
" ""abnormal uterine bleeding"" ", Specialty ," ""gynaecology"" "
" ""Progestin-induced virilisation"" ", Specialty ," ""gynaecology"" "
" ""Bartholin's duct cyst"" ", Specialty ," ""gynaecology"" "
" ""vaginal discharge"" ", Specialty ," ""gynaecology"" "
" ""Salpingitis isthmica nodosa"" ", Specialty ," ""gynaecology"" "
" ""adhesions of uterus"" ", Specialty ," ""gynaecology"" "
" ""conduct disorder"" ", Specialty ," ""child and adolescent psychiatry"" "
" ""attention deficit hyperactivity disorder"" ", Specialty ," ""child and adolescent psychiatry"" "
" ""ectopic pregnancy"" ", Specialty ," ""midwifery"" "
" ""phlebitis"" ", Specialty ," ""phlebology"" "
" ""noma"" ", Specialty ," ""gastroenterology"" "
" ""hepatic coma"" ", Specialty ," ""gastroenterology"" "
" ""autoimmune hepatitis"" ", Specialty ," ""gastroenterology"" "
" ""enamel caries"" ", Specialty ," ""gastroenterology"" "
" ""cascade stomach"" ", Specialty ," ""gastroenterology"" "
" ""hepatic echinococcosis"" ", Specialty ," ""gastroenterology"" "
" ""ileal disease"" ", Specialty ," ""gastroenterology"" "
" ""odontoclasia"" ", Specialty ," ""gastroenterology"" "
" ""tongue disease"" ", Specialty ," ""gastroenterology"" "
" ""chronic pancreatitis"" ", Specialty ," ""gastroenterology"" "
" ""afferent loop syndrome"" ", Specialty ," ""gastroenterology"" "
" ""stomach diverticulosis"" ", Specialty ," ""gastroenterology"" "
" ""biliary tract neoplasm"" ", Specialty ," ""gastroenterology"" "
" ""perforation of bile duct"" ", Specialty ," ""gastroenterology"" "
" ""colonic benign neoplasm"" ", Specialty ," ""gastroenterology"" "
" ""Spontaneous bacterial peritonitis"" ", Specialty ," ""gastroenterology"" "
" ""nutmeg liver"" ", Specialty ," ""gastroenterology"" "
" ""duodenal ulcer"" ", Specialty ," ""gastroenterology"" "
" ""granulomatous gastritis"" ", Specialty ," ""gastroenterology"" "
" ""acquired gastric outlet stenosis"" ", Specialty ," ""gastroenterology"" "
" ""amelogenesis imperfecta type 1G"" ", Specialty ," ""gastroenterology"" "
" ""gastrointestinal allergy"" ", Specialty ," ""gastroenterology"" "
" ""amelogenesis imperfecta type 1F"" ", Specialty ," ""gastroenterology"" "
" ""achylia"" ", Specialty ," ""gastroenterology"" "
" ""granulomatous hepatitis"" ", Specialty ," ""gastroenterology"" "
" ""hepatic veno-occlusive disease"" ", Specialty ," ""gastroenterology"" "
" ""tropical sprue"" ", Specialty ," ""gastroenterology"" "
" ""collagenous sprue"" ", Specialty ," ""gastroenterology"" "
" ""tooth resorption"" ", Specialty ," ""gastroenterology"" "
" ""pancreatitis"" ", Specialty ," ""gastroenterology"" "
" ""graft pancreatitis"" ", Specialty ," ""gastroenterology"" "
" ""dentin caries"" ", Specialty ," ""gastroenterology"" "
" ""liver disease"" ", Specialty ," ""gastroenterology"" "
" ""fecal incontinence"" ", Specialty ," ""gastroenterology"" "
" ""chronic duodenal ileus"" ", Specialty ," ""gastroenterology"" "
" ""intestinal atresia"" ", Specialty ," ""gastroenterology"" "
" ""anal fistula"" ", Specialty ," ""gastroenterology"" "
" ""ulcer of esophagus"" ", Specialty ," ""gastroenterology"" "
" ""ulcerative stomatitis"" ", Specialty ," ""gastroenterology"" "
" ""anismus"" ", Specialty ," ""gastroenterology"" "
" ""oral mucosa leukoplakia"" ", Specialty ," ""gastroenterology"" "
" ""X-linked amelogenesis imperfecta hypoplastic/hypomaturation 2"" ", Specialty ," ""gastroenterology"" "
" ""acute pancreatitis"" ", Specialty ," ""gastroenterology"" "
" ""choledocholithiasis"" ", Specialty ," ""gastroenterology"" "
" ""amelogenesis imperfecta hypomaturation type 2A5"" ", Specialty ," ""gastroenterology"" "
" ""Proctalgia fugax"" ", Specialty ," ""gastroenterology"" "
" ""hepatocellular adenoma"" ", Specialty ," ""gastroenterology"" "
" ""acid erosion"" ", Specialty ," ""gastroenterology"" "
" ""Gardner's syndrome"" ", Specialty ," ""gastroenterology"" "
